date,temp_avg,count_rb,count_g,avg_svl_rb,avg_svl_g,avg_time,site,boards,mowed,field_200m,field_900m,field_1000m,forest_200m,forest_300m,forest_700m,forest_800m,road_300m,road_500m,road_800m,sides_300m,sides_500m,sides_600m,urban_100m,urban_200m,urban_300m,urban_1000m,water_600m,water_800m,water_900m
2020189,32.2,0,0,,,1300,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2020195,23.8,0,0,,,1100,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2020204,21.73333333,1,0,22.6,,953.6666667,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2020216,19.9,0,0,,,954,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2020228,24.1,0,0,,,1100,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2020233,17.6,7,4,8.571428571,42.025,1025.75,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2020239,15.48,4,0,10.64,,1095.4,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2020245,18.58571429,4,3,9.65,36.03333333,947.8571429,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2020251,21,4,0,10.75,,1082.5,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2020261,11.98571429,6,1,11.43333333,45.9,1004.428571,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2020270,24.78888889,7,0,9.571428571,,1576,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2021138,23.3,0,0,,,1130,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2021145,26.9,0,0,,,1430,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2021152,25,0,0,,,1430,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2021160,27.2,0,1,,23,1740.5,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2021167,20.3,1,0,17.5,,1831.75,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2021174,20.2,0,0,,,1436,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2021180,23.25,0,0,,,1430,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2021187,28.2,0,0,,,1500,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2021194,23.7,0,0,,,1230,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2021201,24.2,0,1,,41,1450,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2021222,27.4,1,2,9,37.5,1180.75,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2021228,25.7,1,0,10.5,,1612,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2021229,21.87777778,9,0,7.922222222,,1274.888889,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2021235,27,1,6,10,19.31666667,1700.4,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2021244,23.2,3,3,11.33333333,20.46666667,1611.545455,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2021254,19.6,0,0,,,1230,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2021259,23.38461538,8,1,13.0375,36,1556.461538,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2021263,22.1,3,0,14.5,,1302,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2021271,12.6,0,0,,,1100,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2020169,23.2,0,0,,,930,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2020175,30.1,0,0,,,1100,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2020184,28.7,0,1,,26.5,1354,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2020190,29.8,0,0,,,1100,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2020197,27.1,0,0,,,1230,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2020202,28.4,0,1,,37,1104,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2020206,27.6,0,0,,,1400,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2020212,22.5,0,0,,,930,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2020218,22.08888889,0,6,,39.3,1344.222222,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2020225,24.6,0,5,,34.06,1017.333333,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2020234,21.5,0,6,,36,1224.714286,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2020241,18.8,0,5,,21.84,1191,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2020244,20.4,0,2,,16.23333333,1309,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2020248,15.6,0,2,,15,843,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2020255,16.1,1,3,9,46.4,1422.2,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2020262,11.6,0,2,,18.35,1317,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2020269,16.6,0,0,,,1200,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2020277,9.8,0,1,,18.3,1204,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2020283,12.5,0,0,,,1130,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2020292,13.7,0,0,,,1330,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2021139,28.4,0,1,,18.6,1336.5,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2021146,25.2,0,1,,21.8,1451.5,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2021153,25.6,0,0,,,1600,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2021161,20.3,0,1,,19.5,1231,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2021168,26.1,0,0,,,1600,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2021174,21.34545455,0,9,,28.3,1853.272727,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2021181,29.1,0,0,,,1330,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2021188,16.9,1,2,16,28.1,1468,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2021195,28,0,0,,,1420,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2021202,25.36,0,3,,39.83333333,1557.8,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2021211,17.1,0,1,,28,1154,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2021216,22.4,0,17,,26.61764706,1925.421053,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2021224,27.3,0,1,,38,1116.333333,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2021230,27.8,0,1,,13.7,1301,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2021236,31,0,0,,,1315,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2021245,17.4,0,0,,,1630,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2021250,21.5,0,0,,,1400,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2021257,19.23333333,0,0,,,1288.666667,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2021268,19.6,0,3,,29.63333333,1248.333333,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2021273,14.3,0,0,,,1130,23,20,0,0.468085106,0.130578512,0.122615804,0.393617021,0.511111111,0.317708333,0.315897436,0.064303147,0.69001735,1.779609972,1,1,2,0,0,0.011111111,0.153950954,0.427101201,0.420512821,0.424793388
2020163,22.3,0,0,,,930,24,20,1,0,0.135652174,0.138691323,0.037037037,0.069620253,0.082402235,0.072747014,7.280739419,7.632894841,9.493599853,4,4,4,0.965517241,0.938271605,0.848101266,0.719061166,0.066420664,0.064060803,0.053913043
2020175,25,0,0,,,800,24,20,1,0,0.135652174,0.138691323,0.037037037,0.069620253,0.082402235,0.072747014,7.280739419,7.632894841,9.493599853,4,4,4,0.965517241,0.938271605,0.848101266,0.719061166,0.066420664,0.064060803,0.053913043
2020184,29.4,0,2,,49.55,1493.5,24,20,1,0,0.135652174,0.138691323,0.037037037,0.069620253,0.082402235,0.072747014,7.280739419,7.632894841,9.493599853,4,4,4,0.965517241,0.938271605,0.848101266,0.719061166,0.066420664,0.064060803,0.053913043
2020190,25.9,0,0,,,800,24,20,1,0,0.135652174,0.138691323,0.037037037,0.069620253,0.082402235,0.072747014,7.280739419,7.632894841,9.493599853,4,4,4,0.965517241,0.938271605,0.848101266,0.719061166,0.066420664,0.064060803,0.053913043
2020197,27.7,0,0,,,1330,24,20,1,0,0.135652174,0.138691323,0.037037037,0.069620253,0.082402235,0.072747014,7.280739419,7.632894841,9.493599853,4,4,4,0.965517241,0.938271605,0.848101266,0.719061166,0.066420664,0.064060803,0.053913043
2020202,24.8,0,0,,,800,24,20,1,0,0.135652174,0.138691323,0.037037037,0.069620253,0.082402235,0.072747014,7.280739419,7.632894841,9.493599853,4,4,4,0.965517241,0.938271605,0.848101266,0.719061166,0.066420664,0.064060803,0.053913043
2020206,22.3,0,0,,,800,24,20,1,0,0.135652174,0.138691323,0.037037037,0.069620253,0.082402235,0.072747014,7.280739419,7.632894841,9.493599853,4,4,4,0.965517241,0.938271605,0.848101266,0.719061166,0.066420664,0.064060803,0.053913043
2020212,18.8,0,0,,,700,24,20,1,0,0.135652174,0.138691323,0.037037037,0.069620253,0.082402235,0.072747014,7.280739419,7.632894841,9.493599853,4,4,4,0.965517241,0.938271605,0.848101266,0.719061166,0.066420664,0.064060803,0.053913043
2020218,17.7,0,0,,,700,24,20,1,0,0.135652174,0.138691323,0.037037037,0.069620253,0.082402235,0.072747014,7.280739419,7.632894841,9.493599853,4,4,4,0.965517241,0.938271605,0.848101266,0.719061166,0.066420664,0.064060803,0.053913043
2020225,19.3,0,1,,17.3,736,24,20,1,0,0.135652174,0.138691323,0.037037037,0.069620253,0.082402235,0.072747014,7.280739419,7.632894841,9.493599853,4,4,4,0.965517241,0.938271605,0.848101266,0.719061166,0.066420664,0.064060803,0.053913043
2020234,17.9,0,1,,22,723,24,20,1,0,0.135652174,0.138691323,0.037037037,0.069620253,0.082402235,0.072747014,7.280739419,7.632894841,9.493599853,4,4,4,0.965517241,0.938271605,0.848101266,0.719061166,0.066420664,0.064060803,0.053913043
2020248,11.4,0,0,,,630,24,20,1,0,0.135652174,0.138691323,0.037037037,0.069620253,0.082402235,0.072747014,7.280739419,7.632894841,9.493599853,4,4,4,0.965517241,0.938271605,0.848101266,0.719061166,0.066420664,0.064060803,0.053913043
2020255,9.6,0,0,,,730,24,20,1,0,0.135652174,0.138691323,0.037037037,0.069620253,0.082402235,0.072747014,7.280739419,7.632894841,9.493599853,4,4,4,0.965517241,0.938271605,0.848101266,0.719061166,0.066420664,0.064060803,0.053913043
2020262,13.3,0,1,,27.9,1101,24,20,1,0,0.135652174,0.138691323,0.037037037,0.069620253,0.082402235,0.072747014,7.280739419,7.632894841,9.493599853,4,4,4,0.965517241,0.938271605,0.848101266,0.719061166,0.066420664,0.064060803,0.053913043
2020155,12.5,0,0,,,830,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2020163,22.5,0,0,,,830,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2020175,25,0,0,,,830,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2020184,28.5,0,0,,,1630,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2020190,28.4,0,0,,,900,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2020197,27.6,0,0,,,1430,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2020202,25.9,0,0,,,900,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2020206,22.3,0,0,,,830,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2020212,18.8,0,0,,,730,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2020218,17.7,0,1,,14.4,754,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2020225,21,0,1,,19.3,801,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2020234,17.9,0,1,,22.6,755,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2020244,16.9,0,0,,,900,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2020255,11.3,0,0,,,800,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2020262,13.3,0,0,,,1130,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2020269,16.4,0,0,,,1330,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2020277,8,0,0,,,1000,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2020283,13.5,0,0,,,1400,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2020292,11.6,0,0,,,1130,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2021140,26.1,0,0,,,1030,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2021147,12.3,0,0,,,1445,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2021155,24.3,0,0,,,1400,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2021161,20.2,0,0,,,1145,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2021168,25.7,0,1,,30,1752,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2021175,26.6,0,1,,37.4,1652,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2021182,22.4,0,0,,,1200,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
2021189,16.5,0,0,,,1430,25,20,1,0.584415584,0.508818342,0.526011561,0,0.006535948,0.04090268,0.059800664,4.596361434,5.204123372,6.088358811,2,3,4,0.481481481,0.415584416,0.437908497,0.375722543,0.047080979,0.046511628,0.037918871
